customer_id,first_name,last_name,gender,birth_date,signup_date,city,country,income_level
1430,Blake,Richardson,F,1974-08-01,2023-05-25,Belo Horizonte,Brazil,low
1431,Ann,Ayala,M,1988-08-21,2024-02-11,Santiago,Chile,medium
1432,Amber,Banks,F,1961-08-15,2023-01-02,Tijuana,Mexico,medium
1433,Monica,Warner,M,1993-05-14,2024-04-03,Medellín,Colombia,medium
1434,Luke,Hurst,F,1994-03-15,2024-04-13,São Paulo,Brazil,low
1435,Brian,Watson,M,1980-12-22,2023-04-09,Barranquilla,Colombia,high
1436,Maria,Harrison,F,1978-04-06,2023-07-04,Antofagasta,Chile,medium
1437,Rachel,Hayes,M,1982-06-23,2024-06-22,Cali,Colombia,medium
1438,Heather,Spence,F,1973-10-18,2024-01-08,São Paulo,Brazil,medium
1439,Nicole,Miller,F,2001-02-02,2022-07-26,Buenos Aires,Argentina,low
1440,Susan,Jones,M,1974-12-28,2022-07-15,Belo Horizonte,Brazil,medium
1441,Earl,Hernandez,F,1963-01-07,2022-05-03,São Paulo,Brazil,medium
1442,Andrew,Butler,F,1965-02-09,2024-11-08,São Paulo,Brazil,medium
1443,Thomas,Fisher,F,1990-06-14,2024-10-17,Mexico City,Mexico,medium
1444,Jaime,Johnson,M,1993-05-20,2022-01-24,Buenos Aires,Argentina,medium
1445,April,Rogers,M,1996-10-15,2024-07-03,Belo Horizonte,Brazil,medium
1446,Kristin,Tucker,M,1984-12-15,2023-12-20,Cali,Colombia,low
1447,Amy,Ellis,M,1989-07-29,2023-08-04,Salvador,Brazil,medium
1448,Kirk,Mccormick,F,1984-05-07,2024-09-10,Rio de Janeiro,Brazil,medium
1449,Keith,Bruce,M,1966-04-22,2023-02-12,Mendoza,Argentina,low
1450,Stephanie,Montgomery,M,1962-02-23,2022-11-08,Cusco,Peru,medium
1451,Ian,Thompson,F,1962-10-22,2023-08-10,Concepción,Chile,medium
1452,Laura,Martin,F,1991-10-25,2024-09-17,São Paulo,Brazil,low
1453,Autumn,Alexander,M,1960-06-25,2024-12-24,Mexico City,Mexico,medium
1454,Jasmine,Wade,F,1973-11-17,2022-08-13,Lima,Peru,low
1455,Shane,Cantrell,M,2006-02-13,2022-06-11,Guadalajara,Mexico,medium
1456,Angel,Velazquez,M,1982-07-27,2022-05-14,Buenos Aires,Argentina,low
1457,Sarah,Moore,M,1995-01-06,2024-11-03,Concepción,Chile,medium
1458,William,Holland,M,2005-09-14,2023-08-22,Arequipa,Peru,low
1459,Tara,Webster,F,1969-12-13,2024-09-08,Rosario,Argentina,medium
1460,Lauren,Chandler,F,2006-12-21,2024-01-01,Brasília,Brazil,medium
1461,Daniel,Mendoza,F,2003-03-02,2023-01-06,Concepción,Chile,medium
1462,Darryl,Johnson,F,1956-05-29,2024-01-13,Cali,Colombia,low
1463,Michael,Nguyen,F,1987-01-05,2022-08-30,Lima,Peru,low
1464,Alicia,Harrington,M,1986-07-08,2022-08-02,Valparaíso,Chile,medium
1465,Christopher,Atkinson,M,1994-12-10,2022-08-03,Belo Horizonte,Brazil,low
1466,Theresa,Foster,M,1990-03-03,2024-11-14,Rio de Janeiro,Brazil,low
1467,William,Brown,F,1980-04-12,2023-10-23,Monterrey,Mexico,medium
1468,Jennifer,Patterson,M,1989-08-16,2023-03-12,Cusco,Peru,low
1469,Michael,Parker,M,1974-10-01,2022-01-14,Brasília,Brazil,high
1470,Jason,Barron,M,1977-11-25,2023-09-07,Trujillo,Peru,medium
1471,Scott,Martin,M,1993-08-02,2023-04-01,Rosario,Argentina,low
1472,Jessica,Perry,F,1992-11-13,2024-09-10,Antofagasta,Chile,medium
1473,Douglas,Turner,F,1998-07-26,2023-10-17,Arequipa,Peru,low
1474,Matthew,Fitzpatrick,F,2006-09-02,2023-07-30,Brasília,Brazil,medium
1475,Adam,Fowler,F,1985-08-04,2023-02-16,Córdoba,Argentina,medium
1476,Steven,Bradley,M,1968-10-09,2022-07-11,Lima,Peru,medium
1477,Marisa,Roberts,M,2002-10-10,2022-08-07,Cartagena,Colombia,low
1478,Kevin,Richards,M,1980-04-14,2024-06-19,Valparaíso,Chile,medium
1479,Jeffrey,Moody,M,1980-06-21,2024-03-21,Lima,Peru,medium
1480,Danielle,Fields,F,1962-06-13,2022-11-25,La Plata,Argentina,low
1481,Keith,White,F,1960-11-12,2023-12-31,Bogotá,Colombia,low
1482,Anthony,Hubbard,F,2002-05-06,2023-12-08,São Paulo,Brazil,high
1483,Carol,Cox,M,1980-06-01,2024-11-28,Barranquilla,Colombia,medium
1484,Jonathan,Jennings,F,1979-10-02,2023-04-23,Brasília,Brazil,medium
1485,Nathaniel,Quinn,F,2005-12-02,2024-06-15,Trujillo,Peru,medium
1486,Bonnie,Thomas,F,1955-03-20,2022-10-12,Cusco,Peru,medium
1487,Michael,Brown,F,1978-09-20,2024-01-30,Buenos Aires,Argentina,low
1488,Stephanie,Williams,F,1973-06-05,2023-11-28,Salvador,Brazil,high
1489,Chase,Lee,F,1969-09-29,2023-12-01,Barranquilla,Colombia,medium
1490,Carol,Jackson,M,1987-07-28,2024-04-17,Cartagena,Colombia,medium
1491,Megan,Marsh,F,1971-05-21,2022-12-13,Cali,Colombia,medium
1492,Michael,Ferguson,M,1968-09-02,2024-02-04,Tijuana,Mexico,medium
1493,Derrick,Campbell,F,1972-12-02,2022-06-07,Puebla,Mexico,medium
1494,Samantha,Martin,M,1995-07-25,2023-03-28,Valparaíso,Chile,medium
1495,Marie,Pope,F,1965-10-31,2023-07-06,Medellín,Colombia,high
1496,Stephanie,Mathis,F,1983-11-23,2024-01-26,Mendoza,Argentina,low
1497,Leah,Butler,F,1992-01-19,2024-02-08,Rosario,Argentina,medium
1498,David,Smith,M,2002-11-01,2022-05-08,Bogotá,Colombia,medium
1499,Don,Ramos,F,1972-09-27,2024-01-27,Cusco,Peru,high
1500,Tara,Jackson,F,2006-08-17,2023-07-27,Monterrey,Mexico,medium
1501,David,Anderson,F,1970-06-08,2024-03-26,Rio de Janeiro,Brazil,low
1502,Kyle,Clark,F,1991-01-30,2024-01-24,Santiago,Chile,medium
1503,Kathryn,Rodriguez,F,2006-04-14,2023-04-11,Mendoza,Argentina,medium
1504,Ryan,Gonzalez,M,1955-04-14,2023-06-15,Salvador,Brazil,high
1505,Brittany,Harrison,M,1956-01-09,2023-12-24,Piura,Peru,medium
1506,Kevin,Smith,M,2002-06-09,2022-02-17,Arequipa,Peru,medium
1507,Carolyn,Matthews,M,1959-05-27,2022-05-16,Trujillo,Peru,high
1508,Anthony,Thomas,F,1964-11-20,2024-01-05,Arequipa,Peru,low
1509,Bethany,Bell,F,1993-10-31,2022-10-31,Concepción,Chile,low
1510,Chloe,Wagner,M,1999-08-10,2024-05-04,Buenos Aires,Argentina,medium
1511,Kathryn,Rice,F,1957-11-27,2024-06-16,Tijuana,Mexico,medium
1512,George,Webster,F,1992-03-22,2024-11-21,Cusco,Peru,low
1513,Sandra,Knapp,M,1954-07-07,2024-03-05,Tijuana,Mexico,medium
1514,Helen,Lopez,F,1999-05-28,2023-06-04,Guadalajara,Mexico,medium
1515,Mary,Zavala,M,1989-12-25,2022-04-28,Antofagasta,Chile,medium
1516,Rick,Juarez,M,1976-10-05,2023-07-18,Guadalajara,Mexico,low
1517,April,Simpson,M,1970-12-10,2023-05-26,Cartagena,Colombia,medium
1518,Jennifer,Miller,M,1973-06-07,2022-11-12,Antofagasta,Chile,high
1519,Stephen,Fitzgerald,F,1980-06-14,2023-02-26,Bogotá,Colombia,medium
1520,Jeremiah,Russell,F,1990-09-12,2024-07-09,Brasília,Brazil,low
1521,Melissa,Jacobson,F,2006-06-27,2023-04-14,La Plata,Argentina,medium
1522,Michael,Smith,M,1996-10-24,2024-10-25,Cali,Colombia,low
1523,Randy,Mills,M,1990-01-06,2024-01-06,Medellín,Colombia,high
1524,Ralph,Neal,M,1990-02-21,2022-05-11,Rio de Janeiro,Brazil,medium
1525,Patricia,Jackson,M,2006-02-04,2024-03-22,Bogotá,Colombia,medium
1526,James,Anthony,F,1973-07-24,2022-08-06,Mexico City,Mexico,medium
1527,Roger,Porter,M,1975-09-18,2022-09-12,Guadalajara,Mexico,low
1528,Brittney,Avila,M,1994-10-27,2024-04-18,Santiago,Chile,high
1529,Michael,Estrada,M,1996-09-26,2024-10-29,Monterrey,Mexico,medium
1530,William,Hernandez,M,2004-08-22,2024-12-17,Tijuana,Mexico,low
1531,Tracy,Hall,M,1978-05-19,2022-05-14,Cali,Colombia,low
1532,Joan,Greer,F,2004-03-26,2022-02-02,Brasília,Brazil,high
1533,Harold,Jacobs,M,1980-09-07,2022-01-30,Arequipa,Peru,high
1534,Cindy,Wolf,M,1971-08-13,2022-11-28,La Plata,Argentina,low
1535,Travis,Owens,F,1989-04-28,2023-07-24,Córdoba,Argentina,medium
1536,William,Daniels,M,1969-11-04,2023-06-30,Cartagena,Colombia,low
1537,Andres,Gallagher,F,1997-03-09,2023-08-15,Cartagena,Colombia,high
1538,David,Cole,M,2006-10-17,2024-08-21,Piura,Peru,low
1539,Barry,Thompson,F,1999-06-27,2023-04-30,Cali,Colombia,high
1540,Nicole,Martin,M,1989-03-26,2024-05-03,Cartagena,Colombia,low
1541,Paul,Gallagher,M,1977-02-10,2022-12-09,Lima,Peru,medium
1542,Angela,Ryan,M,1984-06-07,2023-06-22,Concepción,Chile,medium
1543,Eric,Brown,F,1979-03-09,2023-09-08,Monterrey,Mexico,medium
1544,Nicholas,Rhodes,F,1968-03-30,2023-10-10,Trujillo,Peru,medium
1545,Bryan,Garza,F,1994-11-28,2022-11-08,Salvador,Brazil,low
1546,Lisa,Silva,M,1961-01-29,2023-02-06,Trujillo,Peru,low
1547,Oscar,Patterson,F,1994-11-03,2023-11-16,Concepción,Chile,low
1548,Brian,Sanchez,M,2006-11-10,2023-03-28,São Paulo,Brazil,medium
1549,Christopher,Watts,M,1966-09-20,2022-12-08,Guadalajara,Mexico,medium
1550,Geoffrey,Ryan,M,2000-05-03,2022-05-06,Rio de Janeiro,Brazil,low
1551,Roberto,Robertson,F,1956-04-07,2023-12-22,Arequipa,Peru,medium
1552,Terry,Johnson,F,1976-08-10,2022-01-23,Guadalajara,Mexico,high
1553,Marcus,Davis,F,1971-01-23,2023-09-17,Piura,Peru,medium
1554,Jamie,Crawford,F,1980-03-02,2024-01-27,Trujillo,Peru,medium
1555,Garrett,Evans,F,1997-04-17,2024-01-01,Concepción,Chile,low
1556,Cynthia,Dickson,F,2005-08-31,2022-08-09,Mexico City,Mexico,low
1557,Jason,Baker,M,1958-04-12,2024-07-20,Medellín,Colombia,low
1558,Linda,Weber,M,1970-01-16,2023-09-21,Puebla,Mexico,medium
1559,Belinda,Vargas,M,2005-01-20,2024-02-25,Concepción,Chile,low
1560,Amanda,Simmons,F,1968-10-09,2023-09-13,Tijuana,Mexico,medium
1561,Madison,Wagner,F,1972-09-10,2022-03-25,Cali,Colombia,medium
1562,Lawrence,Perry,M,1970-03-07,2023-12-28,Rosario,Argentina,medium
1563,Emily,Kelley,M,1967-08-08,2023-07-19,Puebla,Mexico,high
1564,Zachary,Lopez,F,2000-12-21,2023-11-19,Antofagasta,Chile,medium
1565,Madison,Hurley,M,1980-09-28,2023-12-25,Antofagasta,Chile,low
1566,Lisa,Farrell,M,1968-06-26,2023-11-30,Rosario,Argentina,high
1567,Jessica,Brown,F,2002-05-07,2024-10-20,Antofagasta,Chile,low
1568,John,Francis,F,1964-12-02,2023-05-22,Santiago,Chile,medium
1569,Robert,Dalton,F,1994-11-10,2024-07-13,Belo Horizonte,Brazil,medium
1570,Meghan,Adams,F,2002-07-29,2023-11-26,Valparaíso,Chile,medium
1571,Gloria,Young,F,1969-07-01,2022-06-25,Trujillo,Peru,medium
1572,Anthony,Robles,F,1966-12-04,2022-06-14,Rosario,Argentina,medium
1573,Vickie,Henderson,M,1970-09-29,2023-06-16,Lima,Peru,low
1574,Joseph,Johnson,M,2002-04-14,2022-08-10,Cali,Colombia,medium
1575,Andrea,Newman,F,1996-02-20,2022-11-01,Brasília,Brazil,medium
1576,Kimberly,Brown,M,1956-07-10,2024-03-02,Cusco,Peru,medium
1577,Kenneth,Brown,F,2001-10-19,2022-12-10,Rio de Janeiro,Brazil,low
1578,Emily,Blackwell,M,2004-11-26,2024-09-08,Buenos Aires,Argentina,high
1579,Megan,Young,M,1975-04-28,2024-07-08,Lima,Peru,medium
1580,David,Beck,F,1984-07-18,2023-07-02,Rosario,Argentina,low
1581,Alicia,Crawford,F,1985-01-17,2024-04-28,La Plata,Argentina,high
1582,Kerri,Edwards,F,1959-01-26,2023-10-19,Puebla,Mexico,medium
1583,Linda,Manning,M,1998-05-26,2024-03-18,Antofagasta,Chile,medium
1584,Daniel,Lewis,M,2003-11-13,2022-08-27,Santiago,Chile,medium
1585,Michelle,Brown,F,1968-11-01,2023-03-24,Trujillo,Peru,medium
1586,Daniel,Gardner,F,1982-07-23,2024-02-06,Cartagena,Colombia,low
1587,Joshua,Mueller,M,1979-06-15,2022-09-27,Barranquilla,Colombia,medium
1588,Michael,Parker,M,1961-12-19,2023-06-05,Córdoba,Argentina,low
1589,Austin,Stevenson,M,1988-06-28,2024-09-18,Piura,Peru,medium
1590,Samantha,Powers,M,1996-08-17,2022-03-01,Buenos Aires,Argentina,medium
1591,Danielle,Haynes,F,1967-09-11,2023-02-26,Rosario,Argentina,low
1592,Amanda,Young,M,2002-02-25,2024-01-21,Valparaíso,Chile,medium
1593,Susan,Pennington,F,1977-09-25,2022-01-09,Brasília,Brazil,medium
1594,Sharon,Sherman,F,2002-12-08,2022-11-26,Concepción,Chile,low
1595,Ethan,Gonzales,M,1970-01-18,2024-07-30,Piura,Peru,medium
1596,Deanna,Mccormick,F,1971-02-05,2024-06-08,Tijuana,Mexico,high
1597,Kimberly,Vasquez,F,1968-10-22,2022-03-29,Barranquilla,Colombia,low
1598,Marvin,Henderson,F,1993-05-05,2024-10-11,Buenos Aires,Argentina,medium
1599,Ethan,Green,F,2002-12-20,2022-04-20,Valparaíso,Chile,low
1600,Jessica,Kelley,M,1957-10-20,2023-04-06,Antofagasta,Chile,medium
1601,Kathleen,Davidson,F,1971-08-09,2024-02-01,Rio de Janeiro,Brazil,high
1602,Danielle,Smith,M,1964-01-09,2023-05-01,Arequipa,Peru,low
1603,Barbara,Rodriguez,M,1964-11-21,2022-12-01,Valparaíso,Chile,low
1604,Katrina,Banks,F,1967-07-07,2024-02-21,Guadalajara,Mexico,medium
1605,Robert,Ayers,F,1961-03-07,2023-10-13,Antofagasta,Chile,medium
1606,Dennis,Thompson,F,1978-03-19,2024-08-14,Santiago,Chile,low
1607,Juan,Miller,F,1985-09-18,2022-12-25,Bogotá,Colombia,low
1608,Nicholas,Davenport,M,1973-10-07,2023-03-07,Belo Horizonte,Brazil,low
1609,Andrew,Hansen,M,1984-07-07,2022-01-23,Salvador,Brazil,medium
1610,Christopher,Ford,M,1986-09-21,2022-09-08,Monterrey,Mexico,medium
1611,Brandon,Williamson,M,1968-02-28,2024-07-21,Concepción,Chile,medium
1612,Susan,Jackson,M,1986-02-08,2022-06-13,Valparaíso,Chile,low
1613,Alicia,Ayala,F,1984-05-07,2022-01-16,La Plata,Argentina,high
1614,Troy,Walker,M,2003-06-26,2024-06-24,Santiago,Chile,low
1615,Lisa,Adams,F,1965-01-19,2024-11-01,Cusco,Peru,high
1616,Ryan,Clark,M,1993-11-05,2023-02-23,Rio de Janeiro,Brazil,high
1617,Jessica,Lopez,F,1965-09-16,2024-06-21,Bogotá,Colombia,low
1618,Anthony,Cherry,M,1963-11-05,2024-05-17,Antofagasta,Chile,low
1619,John,Aguilar,M,1966-10-07,2023-05-09,Concepción,Chile,medium
1620,Taylor,Savage,M,1988-08-03,2022-04-04,Piura,Peru,medium
1621,Jason,Reyes,F,2005-12-05,2023-03-12,Arequipa,Peru,medium
1622,Charles,Hawkins,M,1976-09-20,2023-10-16,Lima,Peru,medium
1623,Thomas,Gomez,M,1957-01-17,2024-10-16,São Paulo,Brazil,medium
1624,Leah,Mckinney,F,1986-06-04,2024-01-05,Piura,Peru,medium
1625,William,James,M,1997-03-17,2022-01-06,São Paulo,Brazil,medium
1626,David,Mcclain,F,2006-02-03,2024-01-06,Antofagasta,Chile,low
1627,Geoffrey,Vasquez,M,1956-06-19,2022-07-16,Cusco,Peru,low
1628,Christopher,Page,M,1972-04-05,2023-05-28,Arequipa,Peru,high
1629,Lawrence,Good,F,1977-03-25,2022-10-13,Concepción,Chile,high
1630,Juan,Ward,F,1980-09-28,2024-12-01,Monterrey,Mexico,high
1631,Jose,Gallegos,F,1977-01-29,2024-09-15,Antofagasta,Chile,high
1632,Ryan,Martin,M,2003-05-27,2023-07-21,Salvador,Brazil,high
1633,Stephanie,Peters,F,1993-05-04,2023-06-22,Cali,Colombia,medium
1634,Scott,Lopez,M,2003-03-13,2023-11-29,Concepción,Chile,medium
1635,Thomas,Martin,M,1957-03-06,2022-07-20,Guadalajara,Mexico,medium
1636,Paula,Simpson,F,1979-01-16,2022-05-08,Puebla,Mexico,low
1637,Ann,Ellis,M,1977-09-07,2024-12-18,Piura,Peru,low
1638,Earl,Bailey,M,1960-03-31,2024-02-28,Cartagena,Colombia,medium
1639,Mary,Brady,F,1965-01-30,2022-11-08,Mendoza,Argentina,medium
1640,Elizabeth,Lewis,M,1997-11-18,2023-09-09,Antofagasta,Chile,high
1641,Katie,White,F,2007-03-07,2022-01-05,Arequipa,Peru,medium
1642,Tyler,Davis,F,2003-01-25,2022-09-27,Arequipa,Peru,low
1643,Tina,Martinez,M,1971-09-15,2022-11-08,Barranquilla,Colombia,high
1644,Daniel,Morris,M,1974-01-31,2024-10-14,Mexico City,Mexico,high
1645,Jasmine,Castillo,M,1955-10-25,2023-05-19,Puebla,Mexico,low
1646,Diane,Rivera,F,1987-08-03,2022-10-22,Puebla,Mexico,medium
1647,Shawn,Meza,M,1956-08-10,2023-11-13,Bogotá,Colombia,high
1648,Laura,Anderson,F,2007-04-11,2024-09-20,Buenos Aires,Argentina,low
1649,Justin,Yates,M,2000-01-15,2024-05-27,Antofagasta,Chile,low
1650,Carrie,Davis,F,1993-09-15,2023-08-23,Cali,Colombia,low
1651,Kelli,Ross,M,1967-10-23,2022-09-20,Valparaíso,Chile,medium
1652,Paul,Powell,F,1955-05-17,2022-08-17,Córdoba,Argentina,high
1653,Eric,Evans,F,1988-08-01,2024-11-11,Rio de Janeiro,Brazil,medium
1654,Sandra,Mckee,F,1996-09-28,2024-03-16,Bogotá,Colombia,low
1655,Cody,Richardson,M,1986-04-09,2023-01-29,Cartagena,Colombia,medium
1656,Paul,Adams,F,1964-11-17,2023-05-03,Piura,Peru,medium
1657,Roberto,Richardson,F,1986-02-07,2022-04-09,Mexico City,Mexico,medium
1658,Christopher,Palmer,F,1964-02-29,2023-11-22,Salvador,Brazil,medium
1659,Deborah,Reeves,F,2005-11-13,2024-01-11,Salvador,Brazil,medium
1660,Deborah,Miller,M,2003-08-11,2023-08-01,Mexico City,Mexico,medium
1661,Laurie,Evans,F,1979-02-06,2022-03-28,Arequipa,Peru,medium
1662,Kevin,Wright,M,2006-06-12,2024-01-20,La Plata,Argentina,medium
1663,Andrea,Lowery,F,1976-12-15,2023-09-15,Monterrey,Mexico,medium
1664,Robert,Marshall,M,1981-06-30,2023-07-14,Trujillo,Peru,medium
1665,Michael,Richards,F,1992-06-17,2024-06-09,Buenos Aires,Argentina,medium
1666,Joy,Ford,F,1995-01-09,2022-01-18,Cartagena,Colombia,medium
1667,Brandon,Butler,F,1995-12-14,2024-07-11,Valparaíso,Chile,low
1668,Jennifer,Todd,M,1991-08-14,2022-12-10,Cali,Colombia,low
1669,Matthew,Hull,F,1978-02-18,2024-06-03,Barranquilla,Colombia,high
1670,Christian,Hendrix,F,1997-03-20,2022-08-20,Brasília,Brazil,high
1671,Ryan,Smith,F,1968-01-11,2024-01-08,Piura,Peru,high
1672,Diana,Stevens,M,1975-03-21,2022-01-15,Rosario,Argentina,medium
1673,Julie,Swanson,M,1975-10-03,2023-12-22,Trujillo,Peru,medium
1674,Christina,Vazquez,M,1970-05-02,2024-06-09,Mendoza,Argentina,low
1675,Linda,Miller,F,2005-05-01,2024-01-10,Guadalajara,Mexico,low
1676,Lisa,Horton,F,1961-06-12,2022-07-28,Arequipa,Peru,medium
1677,Timothy,Thomas,F,1964-04-05,2022-01-30,Puebla,Mexico,low
1678,Michele,Ryan,F,1967-02-06,2024-07-11,Belo Horizonte,Brazil,medium
1679,Eddie,Henderson,M,1958-11-06,2024-04-22,Guadalajara,Mexico,low
1680,Joanne,Wallace,M,1960-06-16,2024-09-15,Cali,Colombia,low
1681,Shannon,Sanchez,M,1979-12-29,2022-01-22,Belo Horizonte,Brazil,high
1682,Peter,Cook,M,1969-11-29,2024-06-27,Buenos Aires,Argentina,medium
1683,Ryan,Perry,F,1959-09-23,2024-07-17,Santiago,Chile,low
1684,Jessica,Duarte,M,1980-07-22,2023-09-26,São Paulo,Brazil,high
1685,William,Hardy,M,1956-03-31,2023-03-14,Lima,Peru,medium
1686,Mikayla,Hall,F,2003-11-09,2024-09-18,Arequipa,Peru,low
1687,Barbara,Tran,F,1957-07-03,2022-01-21,Salvador,Brazil,medium
1688,Pamela,Wilson,M,1968-06-25,2023-12-11,Buenos Aires,Argentina,medium
1689,Shane,Graham,F,1987-04-16,2023-12-09,Belo Horizonte,Brazil,high
1690,Taylor,Kim,M,1962-11-02,2024-03-06,Belo Horizonte,Brazil,low
1691,Gail,Dorsey,M,1981-03-10,2023-10-06,Brasília,Brazil,medium
1692,Taylor,Ware,F,1999-07-09,2024-02-23,São Paulo,Brazil,medium
1693,Robert,Pugh,M,1992-08-08,2023-03-04,Puebla,Mexico,low
1694,Thomas,Maddox,M,1988-11-13,2023-01-30,Santiago,Chile,low
1695,Hannah,Miller,F,1962-11-15,2022-08-15,Barranquilla,Colombia,medium
1696,Eric,Vasquez,F,1979-11-17,2022-07-09,Rio de Janeiro,Brazil,low
1697,Tristan,Young,M,1996-05-04,2024-10-29,Concepción,Chile,high
1698,Michael,Green,M,1983-10-19,2024-12-30,Lima,Peru,high
1699,Michele,Gordon,F,1990-02-28,2022-07-11,Antofagasta,Chile,high
1700,Daniel,Perez,M,1997-01-17,2023-01-05,Piura,Peru,medium
1701,Victoria,Glover,F,1984-01-26,2023-06-17,Concepción,Chile,medium
1702,Angela,Kemp,F,1995-01-23,2024-04-23,Salvador,Brazil,low
1703,Cassandra,Garcia,M,1999-07-08,2024-08-14,Valparaíso,Chile,medium
1704,Lauren,Estes,F,1956-12-16,2024-11-02,Santiago,Chile,low
1705,Kimberly,Lynch,M,1994-05-05,2024-12-03,Puebla,Mexico,medium
1706,Anna,Romero,F,1999-10-12,2022-04-22,Brasília,Brazil,high
1707,Jamie,Ward,M,1963-02-20,2022-05-10,Piura,Peru,low
1708,Kathleen,Jimenez,F,1992-11-20,2024-02-15,Tijuana,Mexico,low
1709,Michael,Fuentes,F,2000-06-02,2022-06-18,Santiago,Chile,medium
1710,Tara,Hammond,M,1960-10-20,2022-08-10,Cusco,Peru,medium
1711,Thomas,Mitchell,M,1954-08-20,2024-07-03,Puebla,Mexico,low
1712,Jennifer,Perry,F,1963-05-13,2022-10-19,Santiago,Chile,low
1713,Karen,Moreno,F,1987-08-24,2022-09-26,Piura,Peru,medium
1714,Roy,Hardin,M,1996-01-03,2022-06-01,Rosario,Argentina,medium
1715,Zachary,Fleming,F,2001-11-18,2024-11-08,Medellín,Colombia,low
1716,Kayla,Robbins,M,2004-04-20,2023-04-30,São Paulo,Brazil,medium
1717,Matthew,Morales,M,1981-09-14,2022-03-18,Puebla,Mexico,low
1718,Phillip,Johnson,F,1995-03-22,2023-04-21,Salvador,Brazil,medium
1719,Autumn,Levine,F,2003-03-07,2022-06-15,Belo Horizonte,Brazil,medium
1720,Nancy,Kaufman,F,2006-03-24,2024-05-24,La Plata,Argentina,medium
1721,Jaclyn,Russo,M,1976-07-04,2024-08-27,Lima,Peru,low
1722,Max,Wilcox,M,1992-07-11,2022-12-10,Bogotá,Colombia,high
1723,Dylan,Powell,M,2001-12-30,2023-10-31,Guadalajara,Mexico,medium
1724,Claudia,Montgomery,M,1988-05-30,2024-08-29,Rio de Janeiro,Brazil,medium
1725,Lisa,Wong,M,1977-09-20,2023-01-14,Monterrey,Mexico,medium
1726,Christopher,Medina,M,1995-05-20,2024-08-22,Antofagasta,Chile,low
1727,Nichole,Meyer,F,1974-12-15,2024-02-27,Barranquilla,Colombia,high
1728,William,Collins,M,1982-12-12,2022-08-23,Puebla,Mexico,medium
1729,Andrew,Zamora,F,1972-05-05,2023-11-28,Piura,Peru,high
1730,Marilyn,Torres,F,1982-11-26,2022-10-11,Monterrey,Mexico,low
1731,Jessica,Skinner,F,1976-09-09,2023-07-08,Antofagasta,Chile,medium
1732,David,Sherman,F,1968-01-20,2023-07-10,Puebla,Mexico,medium
1733,Ashley,Smith,F,2004-03-05,2023-05-07,Bogotá,Colombia,medium
1734,Julie,Perkins,F,1972-04-01,2022-09-16,Rosario,Argentina,medium
1735,Elizabeth,Richard,M,1992-02-29,2024-10-23,Salvador,Brazil,high
1736,Elizabeth,Briggs,F,1966-09-05,2022-11-24,Concepción,Chile,medium
1737,Nicholas,Mclaughlin,M,1984-08-22,2022-06-03,Guadalajara,Mexico,low
1738,James,Osborne,M,1959-11-11,2023-07-20,Concepción,Chile,medium
1739,Ronald,Jenkins,F,1978-05-13,2022-06-10,Rosario,Argentina,high
1740,David,Lewis,F,1959-03-05,2023-04-11,Cali,Colombia,medium
1741,Richard,Hansen,M,1958-06-04,2024-01-12,Concepción,Chile,medium
1742,Breanna,Fields,M,1995-07-25,2024-08-12,Córdoba,Argentina,low
1743,Stacie,Dennis,M,2007-02-06,2024-01-25,Salvador,Brazil,low
1744,William,Washington,F,1976-05-19,2022-06-28,Cartagena,Colombia,medium
1745,William,Rice,M,1978-07-18,2024-11-25,Concepción,Chile,low
1746,Antonio,Moore,F,1991-02-03,2023-05-14,Monterrey,Mexico,high
1747,David,Phelps,M,1983-11-30,2024-10-06,Rio de Janeiro,Brazil,low
1748,Keith,Mills,M,1960-02-18,2023-02-09,Monterrey,Mexico,medium
1749,Nicholas,Carter,F,1960-07-11,2022-11-30,Tijuana,Mexico,low
1750,Kristen,Fisher,F,1955-10-08,2022-06-06,Cusco,Peru,medium
1751,Justin,White,M,2003-12-08,2022-12-01,Cartagena,Colombia,medium
1752,Amy,Jones,F,1993-06-27,2022-01-03,São Paulo,Brazil,high
1753,Kyle,Chavez,M,1956-08-26,2023-06-11,Santiago,Chile,high
1754,Mary,Bass,M,1972-03-10,2023-02-18,Buenos Aires,Argentina,medium
1755,Dana,Gill,F,1961-04-28,2022-06-01,São Paulo,Brazil,high
1756,Jessica,Davis,F,1989-08-25,2022-06-13,Cali,Colombia,medium
1757,Paul,Mccullough,F,1987-05-26,2023-11-14,São Paulo,Brazil,low
1758,Ellen,Ramos,M,1972-04-02,2022-02-20,Arequipa,Peru,low
1759,Gabriel,Johnson,M,1968-12-26,2022-04-07,Antofagasta,Chile,medium
1760,Kyle,Brewer,M,1987-09-06,2024-04-24,Barranquilla,Colombia,medium
1761,Stephanie,Weaver,F,1988-05-30,2022-04-04,Monterrey,Mexico,medium
1762,Aimee,Christensen,F,1994-06-09,2024-11-14,Arequipa,Peru,low
1763,Dominique,Schmidt,F,1980-12-04,2022-01-21,Medellín,Colombia,high
1764,Jamie,Gallegos,F,2005-04-16,2022-10-29,Antofagasta,Chile,high
1765,Christopher,Ferguson,M,1998-09-30,2023-09-27,Puebla,Mexico,low
1766,Travis,Peck,M,1971-04-08,2023-10-07,Belo Horizonte,Brazil,high
